actual_rul,predicted_rul,status,risk,maintenance
88,97.891846,good, medium risk,continue monitoring
87,97.411865,good, medium risk,continue monitoring
86,100.35786,great,no risk, No maintenance required
85,104.13929,great,no risk, No maintenance required
84,106.18651,great,no risk, No maintenance required
83,104.5573,great,no risk, No maintenance required
82,108.23099,great,no risk, No maintenance required
81,107.26405,great,no risk, No maintenance required
80,106.70409,great,no risk, No maintenance required
79,110.316895,great,no risk, No maintenance required
78,110.92706,great,no risk, No maintenance required
77,112.62769,great,no risk, No maintenance required
76,114.56485,great,no risk, No maintenance required
75,109.09839,great,no risk, No maintenance required
74,101.35051,great,no risk, No maintenance required
73,97.05202,good, medium risk,continue monitoring
72,92.143936,good, medium risk,continue monitoring
71,85.95027,good, medium risk,continue monitoring
70,84.08931,good, medium risk,continue monitoring
69,82.3199,good, medium risk,continue monitoring
68,80.98567,good, medium risk,continue monitoring
67,82.384384,good, medium risk,continue monitoring
66,75.66831,good, medium risk,continue monitoring
65,80.30815,good, medium risk,continue monitoring
64,83.1949,good, medium risk,continue monitoring
63,82.663666,good, medium risk,continue monitoring
62,80.60151,good, medium risk,continue monitoring
61,77.21651,good, medium risk,continue monitoring
60,72.70915,good, medium risk,continue monitoring
59,69.47185,good, medium risk,continue monitoring
58,63.858788,good, medium risk,continue monitoring
57,62.62938,good, medium risk,continue monitoring
56,64.480415,good, medium risk,continue monitoring
55,61.60756,good, medium risk,continue monitoring
54,59.751923,not good, high risk, need maintenance
53,59.248817,not good, high risk, need maintenance
52,65.719444,good, medium risk,continue monitoring
51,64.93374,good, medium risk,continue monitoring
50,66.037094,good, medium risk,continue monitoring
49,75.05841,good, medium risk,continue monitoring
48,77.04346,good, medium risk,continue monitoring
47,76.299446,good, medium risk,continue monitoring
46,72.36416,good, medium risk,continue monitoring
45,72.61304,good, medium risk,continue monitoring
44,68.529976,good, medium risk,continue monitoring
43,67.55879,good, medium risk,continue monitoring
42,65.42469,good, medium risk,continue monitoring
41,63.323334,good, medium risk,continue monitoring
40,60.638344,good, medium risk,continue monitoring
39,59.354717,not good, high risk, need maintenance
38,59.984596,not good, high risk, need maintenance
37,60.29985,good, medium risk,continue monitoring
36,57.352325,not good, high risk, need maintenance
35,51.624348,not good, high risk, need maintenance
34,48.33275,not good, high risk, need maintenance
33,47.11926,not good, high risk, need maintenance
32,44.622932,not good, high risk, need maintenance
31,43.413383,not good, high risk, need maintenance
30,41.039093,not good, high risk, need maintenance
29,38.51009,not good, high risk, need maintenance
28,38.18242,not good, high risk, need maintenance
27,37.383667,not good, high risk, need maintenance
26,36.72922,not good, high risk, need maintenance
25,35.82471,not good, high risk, need maintenance
24,35.18483,not good, high risk, need maintenance
23,37.069927,not good, high risk, need maintenance
22,35.532494,not good, high risk, need maintenance
21,34.051277,not good, high risk, need maintenance
20,33.74681,not good, high risk, need maintenance
19,32.743702,not good, high risk, need maintenance
18,31.710125,not good, high risk, need maintenance
17,31.061491,not good, high risk, need maintenance
16,29.753553,extremely bad, very high risk, immediate maintenance required
15,28.551445,extremely bad, very high risk, immediate maintenance required
14,28.129622,extremely bad, very high risk, immediate maintenance required
13,27.387306,extremely bad, very high risk, immediate maintenance required
12,25.964457,extremely bad, very high risk, immediate maintenance required
11,23.812933,extremely bad, very high risk, immediate maintenance required
10,22.758444,extremely bad, very high risk, immediate maintenance required
9,20.645351,extremely bad, very high risk, immediate maintenance required
8,18.128115,extremely bad, very high risk, immediate maintenance required
7,16.21886,extremely bad, very high risk, immediate maintenance required
6,14.963992,extremely bad, very high risk, immediate maintenance required
5,13.717731,extremely bad, very high risk, immediate maintenance required
4,12.902448,extremely bad, very high risk, immediate maintenance required
3,11.900395,extremely bad, very high risk, immediate maintenance required
2,11.325971,extremely bad, very high risk, immediate maintenance required
1,11.094838,extremely bad, very high risk, immediate maintenance required
0,10.829342,extremely bad, very high risk, immediate maintenance required
150,143.88506,great,no risk, No maintenance required
149,142.91382,great,no risk, No maintenance required
148,140.37898,great,no risk, No maintenance required
147,141.24937,great,no risk, No maintenance required
146,144.26767,great,no risk, No maintenance required
145,145.31682,great,no risk, No maintenance required
144,145.7796,great,no risk, No maintenance required
143,144.9852,great,no risk, No maintenance required
142,147.21965,great,no risk, No maintenance required
141,147.91171,great,no risk, No maintenance required
140,147.80342,great,no risk, No maintenance required
139,145.55708,great,no risk, No maintenance required
138,141.20578,great,no risk, No maintenance required
137,140.64673,great,no risk, No maintenance required
136,135.2384,great,no risk, No maintenance required
135,135.5915,great,no risk, No maintenance required
134,136.59676,great,no risk, No maintenance required
133,135.03235,great,no risk, No maintenance required
132,135.93141,great,no risk, No maintenance required
131,139.84962,great,no risk, No maintenance required
130,142.46819,great,no risk, No maintenance required
129,143.88734,great,no risk, No maintenance required
128,143.8063,great,no risk, No maintenance required
127,143.56024,great,no risk, No maintenance required
126,139.68495,great,no risk, No maintenance required
125,137.41908,great,no risk, No maintenance required
124,139.43718,great,no risk, No maintenance required
123,141.40552,great,no risk, No maintenance required
122,139.57936,great,no risk, No maintenance required
121,136.37411,great,no risk, No maintenance required
120,134.15445,great,no risk, No maintenance required
119,134.71379,great,no risk, No maintenance required
118,133.35512,great,no risk, No maintenance required
117,134.14064,great,no risk, No maintenance required
116,133.04204,great,no risk, No maintenance required
115,134.33781,great,no risk, No maintenance required
114,134.59116,great,no risk, No maintenance required
113,133.99051,great,no risk, No maintenance required
112,134.26811,great,no risk, No maintenance required
111,134.79417,great,no risk, No maintenance required
110,138.3093,great,no risk, No maintenance required
109,136.47568,great,no risk, No maintenance required
108,130.10078,great,no risk, No maintenance required
107,128.72949,great,no risk, No maintenance required
106,128.50447,great,no risk, No maintenance required
105,128.57101,great,no risk, No maintenance required
104,128.9421,great,no risk, No maintenance required
103,131.26349,great,no risk, No maintenance required
102,131.13664,great,no risk, No maintenance required
101,133.24419,great,no risk, No maintenance required
100,136.13985,great,no risk, No maintenance required
99,129.42212,great,no risk, No maintenance required
98,124.51175,great,no risk, No maintenance required
97,119.38904,great,no risk, No maintenance required
96,116.222885,great,no risk, No maintenance required
95,117.70157,great,no risk, No maintenance required
94,123.26617,great,no risk, No maintenance required
93,128.95784,great,no risk, No maintenance required
92,131.12479,great,no risk, No maintenance required
91,129.99669,great,no risk, No maintenance required
90,129.04262,great,no risk, No maintenance required
89,128.64296,great,no risk, No maintenance required
88,125.134865,great,no risk, No maintenance required
87,124.20186,great,no risk, No maintenance required
86,122.171555,great,no risk, No maintenance required
85,115.961716,great,no risk, No maintenance required
84,113.78962,great,no risk, No maintenance required
83,117.33638,great,no risk, No maintenance required
82,118.18263,great,no risk, No maintenance required
81,119.73786,great,no risk, No maintenance required
80,121.968124,great,no risk, No maintenance required
79,122.351654,great,no risk, No maintenance required
78,121.91289,great,no risk, No maintenance required
77,120.19622,great,no risk, No maintenance required
76,111.4487,great,no risk, No maintenance required
75,105.323975,great,no risk, No maintenance required
74,100.00232,great,no risk, No maintenance required
73,101.43402,great,no risk, No maintenance required
72,103.53122,great,no risk, No maintenance required
71,106.37114,great,no risk, No maintenance required
70,104.58894,great,no risk, No maintenance required
69,103.77367,great,no risk, No maintenance required
68,103.40048,great,no risk, No maintenance required
67,98.55966,good, medium risk,continue monitoring
66,103.08581,great,no risk, No maintenance required
65,104.15039,great,no risk, No maintenance required
64,103.048996,great,no risk, No maintenance required
63,98.01387,good, medium risk,continue monitoring
62,101.2894,great,no risk, No maintenance required
61,98.76928,good, medium risk,continue monitoring
60,91.98923,good, medium risk,continue monitoring
59,88.549965,good, medium risk,continue monitoring
58,85.20584,good, medium risk,continue monitoring
57,83.607376,good, medium risk,continue monitoring
56,81.10002,good, medium risk,continue monitoring
55,74.74008,good, medium risk,continue monitoring
54,67.7817,good, medium risk,continue monitoring
53,61.95146,good, medium risk,continue monitoring
52,55.939667,not good, high risk, need maintenance
51,50.066616,not good, high risk, need maintenance
50,51.723404,not good, high risk, need maintenance
49,57.268692,not good, high risk, need maintenance
48,61.705067,good, medium risk,continue monitoring
47,59.55404,not good, high risk, need maintenance
46,53.446705,not good, high risk, need maintenance
45,47.388245,not good, high risk, need maintenance
44,41.719505,not good, high risk, need maintenance
43,40.335747,not good, high risk, need maintenance
42,40.15223,not good, high risk, need maintenance
41,40.196404,not good, high risk, need maintenance
40,40.00863,not good, high risk, need maintenance
39,41.88662,not good, high risk, need maintenance
38,42.478493,not good, high risk, need maintenance
37,41.783012,not good, high risk, need maintenance
36,50.217815,not good, high risk, need maintenance
35,50.11207,not good, high risk, need maintenance
34,48.002228,not good, high risk, need maintenance
33,45.51221,not good, high risk, need maintenance
32,44.24135,not good, high risk, need maintenance
31,41.829872,not good, high risk, need maintenance
30,40.82869,not good, high risk, need maintenance
29,38.857765,not good, high risk, need maintenance
28,35.921272,not good, high risk, need maintenance
27,33.690304,not good, high risk, need maintenance
26,32.30438,not good, high risk, need maintenance
25,28.810564,extremely bad, very high risk, immediate maintenance required
24,28.00984,extremely bad, very high risk, immediate maintenance required
23,27.115034,extremely bad, very high risk, immediate maintenance required
22,24.999712,extremely bad, very high risk, immediate maintenance required
21,24.081402,extremely bad, very high risk, immediate maintenance required
20,22.902872,extremely bad, very high risk, immediate maintenance required
19,22.574564,extremely bad, very high risk, immediate maintenance required
18,22.586857,extremely bad, very high risk, immediate maintenance required
17,22.096016,extremely bad, very high risk, immediate maintenance required
16,21.189726,extremely bad, very high risk, immediate maintenance required
15,20.836588,extremely bad, very high risk, immediate maintenance required
14,19.959873,extremely bad, very high risk, immediate maintenance required
13,18.838785,extremely bad, very high risk, immediate maintenance required
12,19.310225,extremely bad, very high risk, immediate maintenance required
11,19.0469,extremely bad, very high risk, immediate maintenance required
10,18.434496,extremely bad, very high risk, immediate maintenance required
9,17.298048,extremely bad, very high risk, immediate maintenance required
8,15.670831,extremely bad, very high risk, immediate maintenance required
7,14.710549,extremely bad, very high risk, immediate maintenance required
6,13.516194,extremely bad, very high risk, immediate maintenance required
5,12.74583,extremely bad, very high risk, immediate maintenance required
4,11.682305,extremely bad, very high risk, immediate maintenance required
3,11.339922,extremely bad, very high risk, immediate maintenance required
2,10.8979025,extremely bad, very high risk, immediate maintenance required
1,10.634154,extremely bad, very high risk, immediate maintenance required
0,10.549973,extremely bad, very high risk, immediate maintenance required
127,139.16127,great,no risk, No maintenance required
126,135.4365,great,no risk, No maintenance required
125,133.72891,great,no risk, No maintenance required
124,134.01677,great,no risk, No maintenance required
123,132.8008,great,no risk, No maintenance required
122,134.2194,great,no risk, No maintenance required
121,132.38509,great,no risk, No maintenance required
120,130.26976,great,no risk, No maintenance required
119,133.01733,great,no risk, No maintenance required
118,132.374,great,no risk, No maintenance required
117,126.30688,great,no risk, No maintenance required
116,121.48541,great,no risk, No maintenance required
115,123.19884,great,no risk, No maintenance required
114,125.74663,great,no risk, No maintenance required
113,126.3245,great,no risk, No maintenance required
112,124.45929,great,no risk, No maintenance required
111,129.16582,great,no risk, No maintenance required
110,131.97385,great,no risk, No maintenance required
109,133.04863,great,no risk, No maintenance required
108,135.3014,great,no risk, No maintenance required
107,131.69017,great,no risk, No maintenance required
106,131.57631,great,no risk, No maintenance required
105,131.31746,great,no risk, No maintenance required
104,132.18121,great,no risk, No maintenance required
103,133.46037,great,no risk, No maintenance required
102,131.69003,great,no risk, No maintenance required
101,127.113495,great,no risk, No maintenance required
100,126.70032,great,no risk, No maintenance required
99,125.10145,great,no risk, No maintenance required
98,122.14383,great,no risk, No maintenance required
97,123.65613,great,no risk, No maintenance required
96,119.51613,great,no risk, No maintenance required
95,114.09206,great,no risk, No maintenance required
94,114.49795,great,no risk, No maintenance required
93,119.12903,great,no risk, No maintenance required
92,125.92678,great,no risk, No maintenance required
91,127.1901,great,no risk, No maintenance required
90,121.50075,great,no risk, No maintenance required
89,123.71188,great,no risk, No maintenance required
88,122.750305,great,no risk, No maintenance required
87,116.75449,great,no risk, No maintenance required
86,119.9395,great,no risk, No maintenance required
85,111.79633,great,no risk, No maintenance required
84,112.090256,great,no risk, No maintenance required
83,116.00898,great,no risk, No maintenance required
82,119.76506,great,no risk, No maintenance required
81,121.47771,great,no risk, No maintenance required
80,115.289604,great,no risk, No maintenance required
79,107.462204,great,no risk, No maintenance required
78,109.58048,great,no risk, No maintenance required
77,105.096794,great,no risk, No maintenance required
76,104.1178,great,no risk, No maintenance required
75,105.389084,great,no risk, No maintenance required
74,99.62257,good, medium risk,continue monitoring
73,101.89803,great,no risk, No maintenance required
72,99.56206,good, medium risk,continue monitoring
71,98.13261,good, medium risk,continue monitoring
70,95.49272,good, medium risk,continue monitoring
69,93.618546,good, medium risk,continue monitoring
68,90.75229,good, medium risk,continue monitoring
67,94.94284,good, medium risk,continue monitoring
66,99.29405,good, medium risk,continue monitoring
65,100.69596,great,no risk, No maintenance required
64,105.44793,great,no risk, No maintenance required
63,102.950226,great,no risk, No maintenance required
62,96.50317,good, medium risk,continue monitoring
61,91.1391,good, medium risk,continue monitoring
60,87.23074,good, medium risk,continue monitoring
59,83.466606,good, medium risk,continue monitoring
58,81.15135,good, medium risk,continue monitoring
57,78.45077,good, medium risk,continue monitoring
56,75.51242,good, medium risk,continue monitoring
55,65.43552,good, medium risk,continue monitoring
54,61.97884,good, medium risk,continue monitoring
53,63.11891,good, medium risk,continue monitoring
52,74.49237,good, medium risk,continue monitoring
51,74.77073,good, medium risk,continue monitoring
50,77.197975,good, medium risk,continue monitoring
49,78.066345,good, medium risk,continue monitoring
48,80.45479,good, medium risk,continue monitoring
47,78.14235,good, medium risk,continue monitoring
46,73.558586,good, medium risk,continue monitoring
45,65.52829,good, medium risk,continue monitoring
44,57.366432,not good, high risk, need maintenance
43,53.69784,not good, high risk, need maintenance
42,48.19079,not good, high risk, need maintenance
41,41.44896,not good, high risk, need maintenance
40,38.26239,not good, high risk, need maintenance
39,34.70808,not good, high risk, need maintenance
38,36.879128,not good, high risk, need maintenance
37,46.588615,not good, high risk, need maintenance
36,49.315517,not good, high risk, need maintenance
35,50.291664,not good, high risk, need maintenance
34,47.070957,not good, high risk, need maintenance
33,45.918064,not good, high risk, need maintenance
32,40.91563,not good, high risk, need maintenance
31,38.151367,not good, high risk, need maintenance
30,36.49067,not good, high risk, need maintenance
29,35.311348,not good, high risk, need maintenance
28,33.521866,not good, high risk, need maintenance
27,33.492516,not good, high risk, need maintenance
26,33.19535,not good, high risk, need maintenance
25,33.705597,not good, high risk, need maintenance
24,33.06356,not good, high risk, need maintenance
23,31.24454,not good, high risk, need maintenance
22,29.325897,extremely bad, very high risk, immediate maintenance required
21,28.306555,extremely bad, very high risk, immediate maintenance required
20,26.542345,extremely bad, very high risk, immediate maintenance required
19,23.65703,extremely bad, very high risk, immediate maintenance required
18,23.344614,extremely bad, very high risk, immediate maintenance required
17,21.367733,extremely bad, very high risk, immediate maintenance required
16,21.54,extremely bad, very high risk, immediate maintenance required
15,21.98464,extremely bad, very high risk, immediate maintenance required
14,22.201498,extremely bad, very high risk, immediate maintenance required
13,21.289286,extremely bad, very high risk, immediate maintenance required
12,20.189993,extremely bad, very high risk, immediate maintenance required
11,18.98078,extremely bad, very high risk, immediate maintenance required
10,17.146917,extremely bad, very high risk, immediate maintenance required
9,16.141018,extremely bad, very high risk, immediate maintenance required
8,15.24079,extremely bad, very high risk, immediate maintenance required
7,14.436364,extremely bad, very high risk, immediate maintenance required
6,13.458226,extremely bad, very high risk, immediate maintenance required
5,12.546621,extremely bad, very high risk, immediate maintenance required
4,11.878928,extremely bad, very high risk, immediate maintenance required
3,11.313829,extremely bad, very high risk, immediate maintenance required
2,10.828143,extremely bad, very high risk, immediate maintenance required
1,10.579674,extremely bad, very high risk, immediate maintenance required
0,10.516509,extremely bad, very high risk, immediate maintenance required
176,163.6263,great,no risk, No maintenance required
175,163.93279,great,no risk, No maintenance required
174,162.81107,great,no risk, No maintenance required
173,159.63594,great,no risk, No maintenance required
172,160.5919,great,no risk, No maintenance required
171,160.96503,great,no risk, No maintenance required
170,161.42719,great,no risk, No maintenance required
169,159.64145,great,no risk, No maintenance required
168,158.39394,great,no risk, No maintenance required
167,158.83154,great,no risk, No maintenance required
166,157.30574,great,no risk, No maintenance required
165,159.46577,great,no risk, No maintenance required
164,156.26237,great,no risk, No maintenance required
163,155.18576,great,no risk, No maintenance required
162,155.10197,great,no risk, No maintenance required
161,157.63985,great,no risk, No maintenance required
160,155.76562,great,no risk, No maintenance required
159,154.52672,great,no risk, No maintenance required
158,153.57994,great,no risk, No maintenance required
157,153.158,great,no risk, No maintenance required
156,153.76991,great,no risk, No maintenance required
155,152.38528,great,no risk, No maintenance required
154,155.2955,great,no risk, No maintenance required
153,153.9484,great,no risk, No maintenance required
152,153.07497,great,no risk, No maintenance required
151,151.14784,great,no risk, No maintenance required
150,149.65605,great,no risk, No maintenance required
149,155.16559,great,no risk, No maintenance required
148,155.32253,great,no risk, No maintenance required
147,152.20389,great,no risk, No maintenance required
146,152.42055,great,no risk, No maintenance required
145,153.97997,great,no risk, No maintenance required
144,150.95332,great,no risk, No maintenance required
143,150.9409,great,no risk, No maintenance required
142,150.27733,great,no risk, No maintenance required
141,149.65076,great,no risk, No maintenance required
140,149.39853,great,no risk, No maintenance required
139,150.06111,great,no risk, No maintenance required
138,148.73497,great,no risk, No maintenance required
137,146.57729,great,no risk, No maintenance required
136,144.19862,great,no risk, No maintenance required
135,145.13748,great,no risk, No maintenance required
134,145.95833,great,no risk, No maintenance required
133,147.58467,great,no risk, No maintenance required
132,145.34212,great,no risk, No maintenance required
131,145.60983,great,no risk, No maintenance required
130,143.77797,great,no risk, No maintenance required
129,143.63864,great,no risk, No maintenance required
128,142.92857,great,no risk, No maintenance required
127,140.47206,great,no risk, No maintenance required
126,141.3827,great,no risk, No maintenance required
125,144.96153,great,no risk, No maintenance required
124,145.88222,great,no risk, No maintenance required
123,144.30258,great,no risk, No maintenance required
122,142.3555,great,no risk, No maintenance required
121,140.61298,great,no risk, No maintenance required
120,138.66399,great,no risk, No maintenance required
119,141.33327,great,no risk, No maintenance required
118,139.13445,great,no risk, No maintenance required
117,139.84395,great,no risk, No maintenance required
116,140.95992,great,no risk, No maintenance required
115,142.67549,great,no risk, No maintenance required
114,139.69833,great,no risk, No maintenance required
113,139.14781,great,no risk, No maintenance required
112,138.13588,great,no risk, No maintenance required
111,139.14125,great,no risk, No maintenance required
110,138.1711,great,no risk, No maintenance required
109,138.96103,great,no risk, No maintenance required
108,139.45888,great,no risk, No maintenance required
107,137.2553,great,no risk, No maintenance required
106,136.42188,great,no risk, No maintenance required
105,138.95474,great,no risk, No maintenance required
104,136.9503,great,no risk, No maintenance required
103,137.67912,great,no risk, No maintenance required
102,137.39223,great,no risk, No maintenance required
101,133.64104,great,no risk, No maintenance required
100,129.65051,great,no risk, No maintenance required
99,131.38551,great,no risk, No maintenance required
98,131.68794,great,no risk, No maintenance required
97,131.01062,great,no risk, No maintenance required
96,130.24164,great,no risk, No maintenance required
95,127.89356,great,no risk, No maintenance required
94,127.07384,great,no risk, No maintenance required
93,123.445786,great,no risk, No maintenance required
92,123.487236,great,no risk, No maintenance required
91,122.54782,great,no risk, No maintenance required
90,124.94972,great,no risk, No maintenance required
89,121.52055,great,no risk, No maintenance required
88,126.65282,great,no risk, No maintenance required
87,129.49904,great,no risk, No maintenance required
86,131.63507,great,no risk, No maintenance required
85,129.91245,great,no risk, No maintenance required
84,128.98969,great,no risk, No maintenance required
83,126.892166,great,no risk, No maintenance required
82,123.502846,great,no risk, No maintenance required
81,125.42816,great,no risk, No maintenance required
80,128.91605,great,no risk, No maintenance required
79,123.28084,great,no risk, No maintenance required
78,122.98205,great,no risk, No maintenance required
77,121.53716,great,no risk, No maintenance required
76,119.64324,great,no risk, No maintenance required
75,114.500015,great,no risk, No maintenance required
74,112.52063,great,no risk, No maintenance required
73,113.45203,great,no risk, No maintenance required
72,118.64125,great,no risk, No maintenance required
71,113.09677,great,no risk, No maintenance required
70,110.499115,great,no risk, No maintenance required
69,105.96147,great,no risk, No maintenance required
68,99.21527,good, medium risk,continue monitoring
67,97.49719,good, medium risk,continue monitoring
66,94.376625,good, medium risk,continue monitoring
65,94.11525,good, medium risk,continue monitoring
64,95.554886,good, medium risk,continue monitoring
63,93.20453,good, medium risk,continue monitoring
62,95.15219,good, medium risk,continue monitoring
61,100.82019,great,no risk, No maintenance required
60,102.2674,great,no risk, No maintenance required
59,98.85033,good, medium risk,continue monitoring
58,98.95904,good, medium risk,continue monitoring
57,99.42082,good, medium risk,continue monitoring
56,97.67594,good, medium risk,continue monitoring
55,91.11329,good, medium risk,continue monitoring
54,88.79492,good, medium risk,continue monitoring
53,86.635895,good, medium risk,continue monitoring
52,82.02827,good, medium risk,continue monitoring
51,74.261314,good, medium risk,continue monitoring
50,69.16565,good, medium risk,continue monitoring
49,63.816486,good, medium risk,continue monitoring
48,60.462616,good, medium risk,continue monitoring
47,54.035378,not good, high risk, need maintenance
46,50.632706,not good, high risk, need maintenance
45,51.078766,not good, high risk, need maintenance
44,61.584576,good, medium risk,continue monitoring
43,64.17221,good, medium risk,continue monitoring
42,68.929146,good, medium risk,continue monitoring
41,66.03341,good, medium risk,continue monitoring
40,61.27006,good, medium risk,continue monitoring
39,56.207222,not good, high risk, need maintenance
38,45.62301,not good, high risk, need maintenance
37,37.585354,not good, high risk, need maintenance
36,30.57298,not good, high risk, need maintenance
35,25.320093,extremely bad, very high risk, immediate maintenance required
34,23.31735,extremely bad, very high risk, immediate maintenance required
33,21.607985,extremely bad, very high risk, immediate maintenance required
32,20.801514,extremely bad, very high risk, immediate maintenance required
31,22.21927,extremely bad, very high risk, immediate maintenance required
30,22.297432,extremely bad, very high risk, immediate maintenance required
29,22.328114,extremely bad, very high risk, immediate maintenance required
28,24.194174,extremely bad, very high risk, immediate maintenance required
27,26.093313,extremely bad, very high risk, immediate maintenance required
26,27.50277,extremely bad, very high risk, immediate maintenance required
25,27.778095,extremely bad, very high risk, immediate maintenance required
24,27.81413,extremely bad, very high risk, immediate maintenance required
23,27.133179,extremely bad, very high risk, immediate maintenance required
22,25.925087,extremely bad, very high risk, immediate maintenance required
21,24.468424,extremely bad, very high risk, immediate maintenance required
20,23.12658,extremely bad, very high risk, immediate maintenance required
19,23.474691,extremely bad, very high risk, immediate maintenance required
18,22.033632,extremely bad, very high risk, immediate maintenance required
17,21.700556,extremely bad, very high risk, immediate maintenance required
16,21.584274,extremely bad, very high risk, immediate maintenance required
15,19.899342,extremely bad, very high risk, immediate maintenance required
14,19.290897,extremely bad, very high risk, immediate maintenance required
13,17.99063,extremely bad, very high risk, immediate maintenance required
12,16.906034,extremely bad, very high risk, immediate maintenance required
11,16.404364,extremely bad, very high risk, immediate maintenance required
10,15.613933,extremely bad, very high risk, immediate maintenance required
9,15.208262,extremely bad, very high risk, immediate maintenance required
8,13.859711,extremely bad, very high risk, immediate maintenance required
7,12.814362,extremely bad, very high risk, immediate maintenance required
6,12.330752,extremely bad, very high risk, immediate maintenance required
5,11.406665,extremely bad, very high risk, immediate maintenance required
4,11.140792,extremely bad, very high risk, immediate maintenance required
3,10.608542,extremely bad, very high risk, immediate maintenance required
2,10.436616,extremely bad, very high risk, immediate maintenance required
1,10.307696,extremely bad, very high risk, immediate maintenance required
0,10.37523,extremely bad, very high risk, immediate maintenance required
182,161.45969,great,no risk, No maintenance required
181,160.05574,great,no risk, No maintenance required
180,157.37938,great,no risk, No maintenance required
179,157.75449,great,no risk, No maintenance required
178,161.87619,great,no risk, No maintenance required
177,161.78233,great,no risk, No maintenance required
176,160.088,great,no risk, No maintenance required
175,159.14253,great,no risk, No maintenance required
174,161.66472,great,no risk, No maintenance required
173,162.46661,great,no risk, No maintenance required
172,159.8278,great,no risk, No maintenance required
171,155.87186,great,no risk, No maintenance required
170,159.38988,great,no risk, No maintenance required
169,162.10173,great,no risk, No maintenance required
168,161.22609,great,no risk, No maintenance required
167,157.78777,great,no risk, No maintenance required
166,159.40578,great,no risk, No maintenance required
165,159.11336,great,no risk, No maintenance required
164,158.43184,great,no risk, No maintenance required
163,158.506,great,no risk, No maintenance required
162,156.74179,great,no risk, No maintenance required
161,157.56558,great,no risk, No maintenance required
160,160.81355,great,no risk, No maintenance required
159,158.97217,great,no risk, No maintenance required
158,158.6633,great,no risk, No maintenance required
157,157.83046,great,no risk, No maintenance required
156,158.11732,great,no risk, No maintenance required
155,156.71025,great,no risk, No maintenance required
154,157.95618,great,no risk, No maintenance required
153,157.69998,great,no risk, No maintenance required
152,155.12773,great,no risk, No maintenance required
151,152.16475,great,no risk, No maintenance required
150,151.72743,great,no risk, No maintenance required
149,153.14473,great,no risk, No maintenance required
148,149.83281,great,no risk, No maintenance required
147,152.38622,great,no risk, No maintenance required
146,155.45766,great,no risk, No maintenance required
145,153.0436,great,no risk, No maintenance required
144,150.98396,great,no risk, No maintenance required
143,151.41862,great,no risk, No maintenance required
142,153.17723,great,no risk, No maintenance required
141,151.36147,great,no risk, No maintenance required
140,151.42207,great,no risk, No maintenance required
139,150.08449,great,no risk, No maintenance required
138,149.43707,great,no risk, No maintenance required
137,152.12111,great,no risk, No maintenance required
136,153.68947,great,no risk, No maintenance required
135,154.71654,great,no risk, No maintenance required
134,153.92705,great,no risk, No maintenance required
133,150.60376,great,no risk, No maintenance required
132,146.06947,great,no risk, No maintenance required
131,146.32649,great,no risk, No maintenance required
130,146.34407,great,no risk, No maintenance required
129,144.7935,great,no risk, No maintenance required
128,144.3637,great,no risk, No maintenance required
127,145.79521,great,no risk, No maintenance required
126,144.7702,great,no risk, No maintenance required
125,143.65791,great,no risk, No maintenance required
124,144.8539,great,no risk, No maintenance required
123,146.89372,great,no risk, No maintenance required
122,145.35481,great,no risk, No maintenance required
121,144.12804,great,no risk, No maintenance required
120,140.69469,great,no risk, No maintenance required
119,142.3723,great,no risk, No maintenance required
118,143.73795,great,no risk, No maintenance required
117,145.95375,great,no risk, No maintenance required
116,144.86885,great,no risk, No maintenance required
115,145.21402,great,no risk, No maintenance required
114,140.7867,great,no risk, No maintenance required
113,142.25105,great,no risk, No maintenance required
112,146.55937,great,no risk, No maintenance required
111,144.28664,great,no risk, No maintenance required
110,141.95897,great,no risk, No maintenance required
109,141.16609,great,no risk, No maintenance required
108,137.82106,great,no risk, No maintenance required
107,134.77748,great,no risk, No maintenance required
106,136.86945,great,no risk, No maintenance required
105,134.86218,great,no risk, No maintenance required
104,133.17625,great,no risk, No maintenance required
103,134.71,great,no risk, No maintenance required
102,136.47124,great,no risk, No maintenance required
101,138.90701,great,no risk, No maintenance required
100,137.76561,great,no risk, No maintenance required
99,136.23811,great,no risk, No maintenance required
98,137.24794,great,no risk, No maintenance required
97,136.08592,great,no risk, No maintenance required
96,132.56953,great,no risk, No maintenance required
95,133.06117,great,no risk, No maintenance required
94,134.38408,great,no risk, No maintenance required
93,136.87263,great,no risk, No maintenance required
92,134.15376,great,no risk, No maintenance required
91,135.91214,great,no risk, No maintenance required
90,136.76573,great,no risk, No maintenance required
89,134.9716,great,no risk, No maintenance required
88,131.10274,great,no risk, No maintenance required
87,129.19264,great,no risk, No maintenance required
86,130.71155,great,no risk, No maintenance required
85,131.92131,great,no risk, No maintenance required
84,130.2487,great,no risk, No maintenance required
83,126.7504,great,no risk, No maintenance required
82,124.959854,great,no risk, No maintenance required
81,124.49856,great,no risk, No maintenance required
80,125.42848,great,no risk, No maintenance required
79,128.89958,great,no risk, No maintenance required
78,129.64455,great,no risk, No maintenance required
77,129.66246,great,no risk, No maintenance required
76,130.92455,great,no risk, No maintenance required
75,132.95596,great,no risk, No maintenance required
74,132.44113,great,no risk, No maintenance required
73,129.66164,great,no risk, No maintenance required
72,125.77489,great,no risk, No maintenance required
71,126.934814,great,no risk, No maintenance required
70,126.81533,great,no risk, No maintenance required
